abstract,generated,rouge1-r,rouge1-p,rouge1-f,rouge2-r,rouge2-p,rouge2-f,rougel-r,rougel-p,rougel-f
"this study investigated the effect of different traditional cooking methods on glycemic index ( gi ) and glycemic response of ten sweet potato ( ipomoea batatas ) cultivars commonly eaten in   jamaica . 
 matured tubers were cooked by roasting , baking , frying , or boiling then immediately consumed by the ten nondiabetic test subjects ( 5 males and 5 females ; mean age of 27  2 years ) . 
 the gi varied between 41  593  5 for the tubers studied . 
 samples prepared by boiling had the lowest gi ( 41  550  3 ) , while those processed by baking ( 82  394  3 ) and roasting ( 79  493  2 ) had the highest gi values . 
 the study indicates that the glycemic index of jamaican sweet potatoes varies significantly with the method of preparation and to a lesser extent on intravarietal differences . 
 consumption of boiled sweet potatoes could minimize postprandial blood glucose spikes and therefore , may prove to be more efficacious in the management of type 2 diabetes mellitus .","the ) . the sample kev , j. our our s. this paper is the effect of the total total source of this paper , a a . the existence of the first study of the universe , , and . the low - rays , this method using .",0.09259259259259259,0.38461538461538464,0.1492537282156383,0.018404907975460124,0.07142857142857142,0.029268289424866516,0.08333333333333333,0.34615384615384615,0.13432835508130994
"aim : aim of this retrospective study was to access the various surgical treatment options available for repair of anterior palatal fistula depending upon their size and presenting age , and also to anticipate the treatment outcome.materials and methods : the series include study report of forty patients with secondary anterior palatal fistula post cleft palate repair , reported in a single unit during a duration of 3 years . 
 all the cases were managed surgically under general anesthesia . 
 the patients were classified depending upon the location of anterior palatal fistula ( apf ) , the quality of tissue and age of patients to chalk out a justified treatment option outlay.results:forty cases were split for surgical correction into various options depending on their size , site , and quality of the tissue . 
 most of the cases were operated with a bardach 's redo for fistula closure ( n = 16 ) ( 40% ) and crevicular flap technique ( n = 13 ) ( 32.5% ) . 
 our overall success ( satisfactory results ) was 77.5% as observed in 31 out of 40 cases with individual success rates for bardach 's and crevicular being 75% and 77% , respectively . 
 there was reduction in size of fistula in three cases ( 7.5% ) and a remnant pinpoint hole in four cases ( 10% ) among all the operated cases.conclusion:management of post palatoplasty fistulas of the hard palate presents a challenging situation for a clinician following the surgical correction of cleft palate . 
 current paper describes the diagnosis and clinical management of forty cases reporting with unilateral apf following cleft palate surgery , over 3 years . 
 authors have attempted to propose different treatment modalities for surgical management of unilateral apf . 
 it was concluded in the primary review that the size of fistula was irrelevant in determining the clinical outcome . 
 instead , the quality and condition of the adjacent tissue appear to be the major governing factors for selecting treatment modality as well as the surgical consequences .","we present the first first first the mass at the formation in one of the inner gas of the system . the sample . the photoconductivity to first present the results is a significant studies of the source pacs ; g.sddd , ..g.",0.042682926829268296,0.25925925925925924,0.07329842689180678,0.0033444816053511705,0.02702702702702703,0.005952378992524737,0.042682926829268296,0.25925925925925924,0.07329842689180678
"background : effective transfusion and chelation have prolonged the quality and longevity of life in thalassemics , who now survive into adulthood . hence , adult physicians need to be aware of their clinical and laboratory profile and the problems faced by them.aim:the present study was aimed to evaluate the clinical profile of adult thalassemics.materials and methods : adult ( > 18 years ) thalassemia major patients ( n=19 ) were evaluated clinically and fasting pretransfusion blood samples were analyzed for complete blood counts , kidney and liver function tests , plasma glucose , serum ferritin , and thyroid hormone levels.results:average age was 21.652.47 years ( range 1928 years ) , 42.1% had body mass index ( bmi ) < 18.5 . 
 splenectomy had been performed in 47.4% before reaching adulthood , males significantly outnumbered females ( 72% vs. 12.5% ) . hemoglobin levels < 8 g / dl were observed in 31.6% and none had serum ferritin levels in the recommended range suggesting inadequacy of both transfusion and chelation . 
 indirect hyperbilirubinemia was observed in 21.1% patients although kidney functions , serum protein , and albumin were normal in all patients . 
 electrocardiographic abnormalities , diabetes mellitus or hypothyroidism were absent . 
 five patients ( 26.3% ) had contracted transfusion - transmitted viral infections 
 21.1% and 5.3% respectively had antibodies to hepatitis c virus and hiv , while 5.3% were positive for australia antigen . 
 all patients were receiving chelation therapy 
 deferiprone alone ( 78.9% ) or along with desferrioxamine ( 21.1% ) . 
 average dose of deferiprone being used was 958 mg / kg.conclusion : adult thalassemia major patients present with a distinct clinical profile having low bmi , generalized hyperpigmentation , most are splenectomized , have low hemoglobin , inadequate chelation and harbor transfusion - transmitted infections . 
 adult physician needs to be aware of this profile .","we present most present that many many on the high x - rich of @xmath00 _ are studied through an upper and high mass formation formation of the case of @xmath0 galaxies ) in @xmath1111 _ telescope . a very very very lower than the formation , @xmath4 ( s . we demonstrate show that its system which is the _ . we find that the . [ _ , with a significant region have an important analysis of the magnetic magnetic field is the total space - ray cluster of these . this mechanism . this paper .",0.08791208791208792,0.26229508196721313,0.13168723903808713,0.003367003367003367,0.011363636363636364,0.005194801668276976,0.08791208791208792,0.26229508196721313,0.13168723903808713
"background . acute respiratory infections ( aris ) 
 are important cause of mortality and morbidity in children under five in developing country . methods . 
 this observational study was conducted over two - year period in a tertiary care teaching hospital of eastern india . 
 nasal and throat swabs were collected , transported to the laboratory at 28c in viral transport media , and then processed for detection of viruses using mono / multiplex real - time polymerase chain reaction . 
 results . 
 a total of 300 children aged 260 months with aris were included . 
 the most common age group affected with lri was 212  mo and with uri was > 1260  mo . 
 viruses were detected in 248 cases . in uri , 
 77 were positive for single virus and 19 were positive for more than one virus ; in lri , 113 were positive for single virus and 12 were positive for more than one virus . 
 the most common viruses isolated from uri cases were rhinovirus and adenovirus . 
 the most common viruses isolated from lri cases were respiratory syncytial virus and influenza virus . 
 most cases occurred in the months of january , december , and august . 
 conclusion . 
 viruses constitute a significant cause of ari in children under five . 
 rsv , adv , rv , and ifv were the most prevalent viruses isolated .","we apply a a type type , mhz of some stellar stellar spectra of the observed , ; two types of two - emission as a few type galaxies . we will generate the most most of the two - ) , and x - ray bursts , kev .",0.08403361344537816,0.3448275862068966,0.13513513198411256,0.016216216216216217,0.06666666666666667,0.026086953374291497,0.06722689075630252,0.27586206896551724,0.10810810495708555
"backgroundmutations of dna topoisomerase ii ( top2a ) are associated with chemotherapy resistance , whereas dual - specificity phosphatase 6 ( dusp6 ) negatively regulates members of the mitogen - activated protein ( map ) kinase superfamily to control cell proliferation . 
 this study assessed top2a and dusp6 single nucleotide polymorphisms ( snps ) in non - small cell lung cancer ( nsclc ) patients for association with chemoradiotherapy responses and prognosis.material/methodsa total of 140 chinese patients with histologically confirmed nsclc were enrolled and subjected to genotyping of top2a rs471692 and dusp6 rs2279574 using taqman pcr . 
 an independent sample t test was used to analyze differences in tumor regression after radiotherapy versus snp risk factors . 
 kaplan - meier curves analyzed overall survival , followed by the log - rank test and cox proportional hazard models.resultsthere were no significant associations of top2a rs471692 and dusp6 rs2279574 polymorphisms or clinicopathological variables with response to chemoradiotherapy ( p>0.05 ) . comparing overall survival of 87 patients with stage i  iii nsclc treated with radiotherapy or chemoradiotherapy to clinicopathological variables 
 , the data showed that tumor regression , weight loss , clinical stage , and cigarette smoking were independent prognostic predictors ( p=0.009 , 0.043 , 0.004 , and 0.025 , respectively ) . 
 tumor regression rate > 0.34 was associated with patent survival versus tumor regression rate 0.34 ( p=0.007).conclusionstop2a rs471692 and dusp6 rs2279574 snps were not associated with chemoradiotherapy response , whereas tumor regression , weight loss , clinical stage , and cigarette smoking were independent prognostic predictors for these chinese patients with nsclc .","the s. we have also present in the solar stars . this paper we have an extended method , with a star on a , iigenigenvalue characterization of . this paper a single - ionion model _ v. by the universe universe , i. the , are found and and magnetic field . while the total type of the case of the formation , j. we find that the . in the . [ fig . it is based on the . the formation of high high - like the inner model , which is in this is a disk disk with the time . however .",0.1056338028169014,0.26785714285714285,0.1515151474584227,0.008771929824561403,0.021739130434782608,0.012499995903126341,0.09154929577464789,0.23214285714285715,0.13131312725640254
"objective . to determine changes in hemoglobin concentration at second measurements after a normal hemoglobin concentration was detected at first booking during pregnancy at low and at high altitudes 
 . methods . 
 this is a secondary analysis of a large database obtained from the perinatal information system in peru which includes 379,816 pregnant women and their babies from 43 maternity units in peru 
 . results . 
 most women remained with normal hemoglobin values at second measurement ( 75.1% ) . 
 however , 21.4% of women became anemic at the second measurement . 
 in all , 2.8% resulted with moderate / severe anemia and 3.5% with erythrocytosis ( hb>14.5  g / dl ) . in all cases 
 hb was higher as altitude increased . 
 risk for moderate / severe anemia increased associated with higher gestational age at second measurement of hemoglobin , bmi < 19.9  kg / m2 , living without partner , < 5 antenatal care visits , first parity , multiparity , and preeclampsia . 
 lower risk for moderate / severe anemia was observed with normal high hb level at first booking living at moderate and high altitude , and high bmi . 
 conclusion . 
 prevalence of anemia increases as pregnancy progress , and that a normal value at first booking may not be considered sufficient as hb values should be observed throughout pregnancy . 
 bmi was a risk for anemia in a second measurement .","we present a sample of the same model of the model ( first - rich star star formation of the data to to the most most photon stars in the total of the ) of two different properties of the ) , it is a time ( photoproduction , but in this work are , we find that anisotropies is more more few a function of the main goal that they would also be useful to achieve the total of of the sample from . in agreement between different methods ; using the firstpage . the h . a firstpage and a few observations  , which corresponds to a massive massive light light - redshift method are studied is observed results are observed at the central observations of the , and , however . firstpage , we prove the _ et al '' of this is that the second luminosity of a a radio and @xmath8 . in the large and the magnetic magnetic field of the mass , our results were more evidence evidence evidence that an external simulations of the time redshift can reach using the firstpage , elliptic properties of . the ) . it may be well as more present a galactic photometricmetric observations of the mass of which was was found to this paper is the other hand . the radio - energy . anisotropy data ) from the same same analysis with @xmath4 , @xmath4 , we show that of the large @xmath22 was seen in all clusters from the , and @xmath4 ) .",0.24793388429752067,0.26785714285714285,0.25751072462119406,0.03980099502487562,0.03686635944700461,0.03827750696904899,0.2396694214876033,0.25892857142857145,0.24892703363406962
"follicular lymphoma ( fl ) is the second most common type of non - hodgkin s lymphoma . 
 fl is an incurable disease with treatment options ranging from a  watch - and - wait  approach to localized therapy with radiation or systemic therapy with rituximab in combination with chemotherapy regimens . 
 this review summarizes the role of rituximab across the spectrum of fl treatment and the evolving therapeutic landscape with the emergence of novel agents currently in clinical development . despite the prospect of new agents on the horizon 
 , it is widely accepted that rituximab will remain as the cornerstone of therapy because of its established long - term efficacy . 
 many biologics , including rituximab , have lost exclusivity of composition - of - matter patent or will do so in the next few years , which is a concern for patients and physicians alike . moreover , access to rituximab is challenging , particularly in countries with restricted resources . 
 together , these concerns have fueled the development of safe and effective biosimilars . 
 the term  biosimilar  refers to a biologic product that is highly similar to an approved reference ( or originator ) product , notwithstanding minor differences in clinically inactive components , and for which there are no clinically meaningful differences in purity , potency , or safety . 
 biosimilars are developed to treat the same condition(s ) using the same treatment regimens as an approved reference biologic , and have the potential to increase access to more affordable treatment of fl . 
 herein , we also discuss the potential benefits of eagerly awaited rituximab biosimilars , which may mitigate the impact of the lack of access to rituximab .","we consider a simple approach in the low - dimensional . in an data in the second ray method is that of the optical , we discuss the number of the second second . ( ) @xmath0-ray . two - dimensional of the first first than the evolution of the existence of light of the presence of the data data is the observed in the observed . the two magnitude in the analysis for the presence of the system may be found in the other features of the main main field which the observed observed of these results show that in this paper of the number of the large of large - mode of the . we derive the cluster , . this of one of their model , which and the system in them for the first evidence evidence and the most existence of , and they are are presented are performed with anisotropy , . from the total total . this framework of the large star . as two which is a high flux is consistent and redshift . we perform a factor . using axisymmetric time - of a large and a standard standard data in both cases of the , . in these than the large evolution , respectively ) we also discuss the presence of the solar solar solar solar state ) which are known at the firstpage .",0.18543046357615894,0.3076923076923077,0.23140495398504213,0.05343511450381679,0.07734806629834254,0.06320541277438392,0.18543046357615894,0.3076923076923077,0.23140495398504213
"backgroundwe here describe the construction of the stockholm creatinine measurement ( scream ) cohort and assess its coverage / representativeness of the stockholm county in sweden . 
 scream has the principal aims to estimate the burden and consequences of chronic kidney disease ( ckd ) and to identify inappropriate drug use ( prescription of nephrotoxic , contraindicated or ill - dosed drugs).methodsscream is a repository of laboratory data of individuals , residing or accessing healthcare in the region of stockholm , who underwent creatinine assessments between 200611 . 
 laboratory tests were linked to administrative databases with complete information on socioeconomic status , demographic data , healthcare utilization , diagnoses , vital status and dispensed prescription medicines.resultsscream identified 1 118 507 adult stockholm citizens with available creatinine tests between 200611 . 
 this corresponded to 66% of the complete population in the region . 
 geographical coverage was uniform , ranging between 62 and 72% throughout its 26 municipalities . 
 population coverage was higher across older age strata ( 50% coverage for age range 1844 years , > 75% for 4564 years and 
 > 90% coverage for 65 years ) . of note , 
 97 and 98% of all individuals with a diagnosis of diabetes mellitus or cardiovascular disease , respectively , were captured by scream . 
 further , 89% of all deaths registered in the period occurred in individuals with a creatinine test undertaken.conclusionscream represents the largest cohort to estimate the burden and healthcare implications of ckd in sweden . 
 the coverage and representativeness of the region of stockholm was high and in accordance to both the commonness of creatinine assessment , and the medical indications for creatinine testing . 
 the inclusion of individuals who sought medical care and had a creatinine test undertaken resulted in a slight over - representation of elderly and comorbid patients .","it is given in the formation of the main luminosity of many , than for a . this suggests that they are not not be found to a disk is a , @xmath0 . in which are more than a inner spectra ( ii ii , @xmath0 . the observed , which has a new technique of the formation is agn , the firstpage . the large disk , , the two disk disk , and and a. these observations . if the galactic galactic system ( @xmath4 _ j. . our algorithm to the solar solar spectra , the same mass to the firstpage carlo algorithm , and for their stellar spectra the xmm . however , and more evidence for @xmath0 and @xmath0 - ray type of the formation of the other other hand : cm",0.08280254777070063,0.19402985074626866,0.11607142437858753,0.014760147601476014,0.03418803418803419,0.02061855248870848,0.07643312101910828,0.1791044776119403,0.1071428529500161
"comparative cognition aims at unfolding the cognitive processes underlying animal behavior and their evolution , and is concerned with testing hypotheses about the evolution of the brain and intelligence in general . 
 it is a developing field still challenged by conceptual and methodological issues . 
 systematic cross - species comparisons of cognitive abilities , taking both phylogeny and ecology into account are still scarce . 
 one major reason for this is that it is very hard to find universally applicable paradigms that can be used to investigate the same cognitive ability or 
 general intelligence in several species . 
 many comparative paradigms have not paid sufficient attention to interspecific differences in anatomical , behavioral and perceptual features , besides psychological variables such as motivation , attentiveness or neophobia , thus potentially producing misrepresentative results . a new stance for future comparative research may be to establish behavioral and psychological profiles prior or alongside to comparing specific cognitive skills across species . 
 potentially revealing profiles could be obtained from examining species differences in how novel experimental ( extractive foraging ) tasks are explored and approached , how solutions are discovered and which ones are preferred , how flexibly multiple solutions are used and how much individual variation occurs , before proceeding to more detailed tests . 
 such new comparative approach is the multi - access - box . 
 it presents the animal with a novel problem that can be solved in several ways thus offering the possibility to examine species differences in all the above , and extract behavioral and perceptual determinants of their performance . 
 simultaneously , it is a suitable paradigm to collect comparative data about flexibility , innovativeness and problem solving ability , i.e. , theoretical covariates of 
 general intelligence , in a standardized manner .","the disk disk in recent simulations )  field with with new gas gas are found to an optical fields are discussed , including , we show that if a more than the formation  observed in a a two two stars in the magnetic field field has the most sample of a function of @xmath0 .",0.07647058823529412,0.35135135135135137,0.12560386179840843,0.003703703703703704,0.018867924528301886,0.006191947721152572,0.07647058823529412,0.35135135135135137,0.12560386179840843
"backgroundself - management interventions are considered effective in patients with copd , but trials have shown inconsistent results and it is unknown which patients benefit most . this study aimed to summarize the evidence on effectiveness of self - management interventions and identify subgroups of copd patients who benefit most.methodsrandomized trials of self - management interventions between 1985 and 2013 were identified through a systematic literature search . 
 individual patient data of selected studies were requested from principal investigators and analyzed in an individual patient data meta - analysis using generalized mixed effects models.resultsfourteen trials representing 3,282 patients were included . 
 self - management interventions improved health - related quality of life at 12 months ( standardized mean difference 0.08 , 95% confidence interval [ ci ] 0.000.16 ) and time to first respiratory - related hospitalization ( hazard ratio 0.79 , 95% ci 0.660.94 ) and all - cause hospitalization ( hazard ratio 0.80 , 95% ci 0.690.90 ) , but had no effect on mortality . prespecified subgroup analyses showed that interventions were more effective in males ( 6-month copd - related hospitalization : interaction p=0.006 ) , patients with severe lung function ( 6-month all - cause hospitalization : interaction p=0.016 ) , moderate self - efficacy ( 12-month copd - related hospitalization : interaction p=0.036 ) , and high body mass index ( 6-month copd - related hospitalization : interaction p=0.028 and 6-month mortality : interaction p=0.026 ) . in none of these subgroups , 
 a consistent effect was shown on all relevant outcomes.conclusionself-management interventions exert positive effects in patients with copd on respiratory - related and all - cause hospitalizations and modest effects on 12-month health - related quality of life , supporting the implementation of self - management strategies in clinical practice . 
 benefits seem similar across the subgroups studied and limiting self - management interventions to specific patient subgroups can not be recommended .","using its regions ) , but not not not a simple data a system univers high - point to a way . both the existence of the new class of the high - equilibrium (math1 . at at a new simulation for the sample is the new .",0.08433734939759036,0.4666666666666667,0.14285714026447316,0.007782101167315175,0.05,0.013468011137185952,0.07228915662650602,0.4,0.12244897699916707
"microglandular adenosis ( mga ) is a rare benign disease that shows an infiltrative growth pattern of small glands , and it may progress to include atypia and carcinoma . here 
 we report two cases of breast carcinoma arising in mga . 
 case 1 was a 44-year - old woman with a previous history of ductal carcinoma in situ in her right breast . during a follow - up , a 1.8 cm mass - like lesion 
 was found in her left breast . 
 an excisional biopsy suggested that the lesion was breast carcinoma . 
 case 2 was a 57-year - old woman with a 2.9 cm mass in her right breast . 
 a core needle biopsy of the lesion suggested invasive carcinoma . 
 both patients underwent modified radical mastectomy with sentinel lymph node biopsy . 
 both tumors lacked a myoepithelial cell layer and stained positively for s-100 , lysozyme , and 1-antitrypsin , which is typical of mga . 
 both cases showed invasive carcinoma arising in mga .","kev , , , , which implies be considered considered large of this paper could be be be used from a a significant results is observed . the main goal of several massive massive massive observations for the . when a small luminosity . we be presented in the formation , @xmath2 ) ) @xmath1 + + * j. the time ( . , and radio galaxy galaxy galaxy emission as a galaxy , , '' of the . a a simple of the photon : , the other hand . , e. , hsos , and @xmath3-layer system ) ) , and of different models , rossi : ) are detected in each type , phys is also be be first first cluster cluster  .",0.13978494623655913,0.19696969696969696,0.1635220077227959,0.02112676056338028,0.02830188679245283,0.024193543492456764,0.10752688172043011,0.15151515151515152,0.12578615866619222
"segmental neurofibromatosis is a rare disorder , characterized by neurofibromas or caf-au - lait macules limited to one region of the body . 
 its occurrence on the face is extremely rare and only few cases of segmental neurofibromatosis over the face have been described so far . 
 we present a case of segmental neurofibromatosis involving the buccal mucosa , tongue , cheek , ear , and neck on the right side of the face .","we study these values of the case of a a single temperature . the first results of data are the presence of the light light x - : @xmath2 hamiltonians of the results . there are investigated within the existence of the evolution of its high - in the . finally , the best types of several large stars , . the standard standard model which may be applied , we find a a two an anisotropyy and , we find the standard model ) . it is obtained ) . a few than lower analysis in the galactic , where the first time can be calculated in least such as the high density of the new features of the . lett . this is an an explicit , the system is no significant significant simulations at this analysis analysis in the other data were measured to the optical structure of the most more longer detection of the , @xmath00 . we argue that that can be smaller than . the galactic : a ms at each of @xmath10 .",0.24489795918367346,0.13186813186813187,0.17142856687857153,0.03125,0.013513513513513514,0.01886792031327969,0.20408163265306123,0.10989010989010989,0.142857138307143
"peribiliary cysts are cystic dilatations of peribiliary glands in the liver . 
 they are present in ~50% of cirrhotic patients , but are underrecognized because they are usually asymptomatic and rarely present as obstructive jaundice . a 63-year - old male with hepatitis c cirrhosis , awaiting liver transplantation , had a new finding of intrahepatic dilatation on magnetic resonance imaging . 
 this was initially concerning for cholangiocarcinoma , but was ultimately diagnosed as peribiliary cysts . 
 peribiliary cysts can imitate cholangiocarcinoma on imaging . 
 therefore , awareness of this condition is essential because misdiagnosis may lead to inappropriate delay or denial for liver transplantation . 
 the ideal imaging modalities to identify peribiliary cysts are magnetic resonance cholangiography and drip infusion cholangiographic computed tomography , though hepatic dysfunction may limit the usefulness of the latter . 
 peribiliary cysts should be considered in cirrhotic patients with cholestasis , biliary dilatations and negative biopsy of the biliary system for malignancy .","several spectra of time - and results will will not not a stellar stellar data of the ) is @xmath1 of our results have been discussed , in one of the _ , which are a similar luminluminluminrs@xmath0 is much much larger than the number of a , using the , the . a large mass . such , the existence of the inner sources are discussed . the cluster and the universe is also also obtained as the cluster . for the galaxy cluster cluster cluster of the presence of the firstpage ) , ) is found that for an example cepcep , a factor of @xmath1 .",0.11827956989247312,0.2037037037037037,0.14965985929751505,0.007194244604316547,0.010526315789473684,0.008547003723795545,0.11827956989247312,0.2037037037037037,0.14965985929751505
"objective . a study to determine the efficacy of chloroethane spray compared to normal saline in the treatment of spastic torticollis in children and adolescents . hypothesis . 
 chloroethane spray is more superior to normal saline for the treatment of spastic torticollis in children and adolescents in the pediatric emergency room . 
 design . 
 prospective randomized study . setting . 
 urban inner - city hospital pediatric emergency department . 
 methods and results . all children and adolescents ( between the ages of 1 and 16 years ) presenting to the author with the complaint of stiff neck were enrolled in the study . 
 a total of 132 patients were enrolled . 
 after complete evaluation to rule out cervical spine injury , a central neurological cause , patients were enrolled in the study . 
 sixty - six patients were treated with chloroethane spray to the neck and the other 66 were given normal saline as placebo . 
 sixty - three out of 66 patients treated with chloroethane spray achieved relief in 5 minutes as demonstrated by painless and free movement of the head and neck . 
 no adverse effects were observed . 
 the patients treated with placebo have no relief in 5 minutes . to test the null hypothesis that the percentages improved in the 2 groups equally , we calculated the z statistic . 
 the z statistic of 24 corresponded to a p value of < .0001 , whether the test is 1-sided or 2-sided . 
 chloroethane spray treatment was superior to placebo with a high statistical significance . conclusion . 
 for children and adolescents with spastic torticollis chloroethane spray was more superior to normal saline in the pediatric emergency room .","the magnetic moments , using itsstrophysicalstrophysical structures ; the firstpage . for the . the mass . these features to @xmath3 , we present the existence of the stellar stellar medium .",0.04918032786885246,0.2857142857142857,0.08391608141033799,0.014492753623188406,0.1111111111111111,0.025641023599605687,0.04918032786885246,0.2857142857142857,0.08391608141033799
"elevated serum uric acid levels are associated with a variety of adverse health outcomes , including gout , hypertension , diabetes mellitus , metabolic syndrome , and cardiovascular diseases . 
 several genome - wide association studies on uric acid levels have implicated the atp - binding cassette , subfamily g , member 2 ( abcg2 ) gene as being possibly causal . 
 we investigated an association between the single - nucleotide polymorphism ( snp ) rs2725220 in the abcg2 gene and uric acid levels in the korean population . 
 a total of 991 subjects in seoul city were used for a replication study with abcg2 snp rs2725220 . 
 the rs2725220 snp in the abcg2 gene was associated with mean uric acid levels ( effect per allele 0.25 mg / dl , p < 0.0001 ) . 
 subjects with the gc / cc genotype had a 1.78-fold ( range , 1.22- to 2.62-fold ) higher risk of having abnormal uric acid levels ( 7.0 mg / dl ) than subjects with the gg genotype . when analyzed by gender , the association with abcg2 was stronger in men than in women . 
 the association with abcg2 was much stronger in male subjects with body mass index ( bmi )  26.4 ( odds ratio , 5.09 ; 95% confidence interval , 2.41 to 10.8 ) than in male subjects with bmi < 26.4 . 
 this study clearly demonstrates that genetic variations in abcg2 influence uric acid levels in korean adults .","we will be compared - to the . when @xmath33 @xmath0 k k k @xmath2 / , ) @xmath01@xmath3 . the optical . the total magnetic and @xmath2 and @xmath0 ) @xmath4 in the the sample at @xmath1 of the first - ray , in ) , there is still have two - to the x - . the . our present , and @xmath2 tt@xmath1@xmath1@xmath11@xmath0@xcite . this ) shows that the the most most most more than @xmath1@xmath1 , the high stars , for a a large large large @xmath0@xmath0@xmath1@xmath0@xmath1 , a firstpage , the observed in the . that the observed to a. the other than the firstpage ) [ j. the large large lines that in a high @xmath3 , i. our source , we found to the other parameters @xmath0@xmath5 , @xmath35 @xmath11 ) . we propose for the , and @xmath1@xmath9 ) . these and @xcite ) and @xmath3 cm , and the evolution evolution ( . we investigate astrophysical fields which is the main , the two type energy by a significant new predictions and the . for the source at small - photometry can be achieved from the @xmath21 @xmath10 . in this phenomenon of the . in detail in in - orbit . the most of the galactic galactic galactic galactic density of the . we will measure the formation from the data , , respectively ? * . as the light of all high @xcite ( @xmath13 is the formation of of the galaxy : , in addition . it is @xcite . this result may be observed and m. if @xmath4 , ( [ 3@xmath7 for @xcite , we have more than the sample sample of our results for some new measurements of the optical system to perform an important to find that . our calculation . the high energy @",0.16176470588235295,0.17886178861788618,0.16988416489676675,0.018518518518518517,0.015873015873015872,0.017094012123604334,0.1323529411764706,0.14634146341463414,0.1389961340087359
"summarythe aim of this work was to describe the clinical aspects of eye malformations observed at the ophthalmology unit of the yaound gynaecology , obstetrics and pediatrics hospital.patients and methodswe carried out a retrospective study of all malformations of the eye and its adnexae observed among children aged 05 years who were seen at the ophthalmology unit from january 2003 to december 2009.resultsout of the 2254 children who were examined , 150 ( 6.65% ) presented eye malformations . 
 the mean age was 14.40  4 months . 
 eye malformations were diagnosed in 71.66% of cases during the first year of life . 
 the most frequent malformations were congenital lacrimal duct obstruction ( 66.66% ) , congenital cataract ( 10.9% ) , congenital glaucoma ( 10.9% ) , microphthalmos ( 5.03% ) , and congenital ptosis ( 3.77%).conclusioneye malformations among children can lead to visual impairment and are a cause for discomfort to children and parents . 
 therefore , systematic postnatal screening is recommended to enable early management .","the existence of the system at the low magnetic dimensions . our our results to be be be observed in the sample and the center . . this work we are presented in our studies of the , and non - resolution , and @xmath1 was presented ) . when the firstpage , @xmath9 we find that are calculated between the local local properties of the first order of these observations . we study the disk in the two physics . this paper we find the detection - , the source of agn . this suggests that the optical results show that a high - range of the ; and @xmath31 , and the most , @xmath0 of anisotropy , and all the . . in the optical features are ) with these studies of the other results provide an an additional approach ) . these these data @xcite the , this paper , we give a significant significant calculations of a significant . the cluster . this paper is is : @xmath5 has been measured at ref .e. [math1 . the large - photon emission of the observed within the . however . the presence of a large scale is the evolution of ; is a data that the mass of the other hand . these data . the .s , the inner systems and one - scale scale of the @xmath2 . ( @xcite and @xmath3=.e. we introduce a good agreement with a strong time of t. : @xmath0-0-da . , which there is larger than the observed by the mass of a strong analysis is the inner data is a , . [ , we have been suggested , and photometric objects of the large temperature is observed in the standard model which are found to - loop distribution of the star sources . the effect of the case _ m. therefore . in our study of the results are derived . lets and of the detection distribution , i. we show that the two particles , we have more than the sample of the disk t ) , the surface distribution which requires a ps of the analysis , ( b. we construct the same parameters are related to be applied for these results . in the disk . in an anisotropyy is",0.21495327102803738,0.15333333333333332,0.17898832198822096,0.05128205128205128,0.026402640264026403,0.03485838331240179,0.19626168224299065,0.14,0.16342411965359066
"objectives discussion of a rare case of angioleiomyoma involving the geniculate ganglion and the intratemporal facial nerve segment and its surgical treatment.design case report.setting presence of an expansive lesion englobing the geniculate ganglion without any lesion to the cerebellopontine angle.participants a 45-year - old man with a grade iii facial paralysis according to the house - brackmann scale of evaluation.main outcomes measure surgical pathology , radiologic appearance , histological features , and postoperative facial function.results removal of the entire lesion was achieved , preserving the anatomic integrity of the nerve ; no nerve graft was necessary . 
 postoperative histology and immunohistochemical studies revealed features indicative of solid vascular leiomyoma.conclusion angioleiomyoma should be considered in the differential diagnosis of geniculate ganglion lesions . 
 optimal postoperative facial function is possible only by preserving the anatomical and functional integrity of the facial nerve .","a based on recent simulation at the galaxy galaxy stars and the . we perform a a . one of the x - of galaxies in the galactic galactic galactic emission obtained from two regions with a , we can the . the system is a single x x - dimensional , the same of mass and to the . as a disk s are used to @xcite , the other than the , @xmath66 , such as of @xmath0 , an application in our result in the same results of a ] ( r. the model , where @xcite , in which it not a ) with the star formation in the observed in them . from various high order calculations , and the high - - of these data that the high - red section ii ii . we have been very present a sample t. to the local local local redshift .",0.13043478260869565,0.14814814814814814,0.13872831871963665,0.05303030303030303,0.05223880597014925,0.05263157394765156,0.11956521739130435,0.13580246913580246,0.12716762507801815
